新聞來源,發佈時間,網址,標題,內容,發佈日期
聯合,2014/3/24 10:18,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8568677.shtml,反黑箱服貿 學生在立院旁靜坐,【聯合報系攝影中心╱記者邱德祥╱即時報導】\n2014.03.24 06:09 pm\n學生反黑箱服貿第七天，許多學生在立法院旁的青島東路靜坐，他們自動自發地排成長長的一列。\n\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568677-3378071.jpg?sn=13956555936861\n記者邱德祥／攝影\n \nhttp://uc.udn.com.tw/NEWS/MEDIA/8568677-3378071.jpg?sn=13956555936861,2014/3/24
聯合,2014/3/24 10:18,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8568673.shtml,反黑箱服貿第7天 學生克難洗頭,【聯合報系攝影中心╱記者邱德祥╱即時報導】\n2014.03.24 06:09 pm\n在立法院議場進行的學生反黑箱服貿抗爭第七天，學生夜宿在議場內，他們在廁所內的洗手檯，克難的用紙杯倒水洗頭。\n\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568673-3378070.jpg?sn=13956555936861\n記者邱德祥／攝影\n \nhttp://uc.udn.com.tw/NEWS/MEDIA/8568673-3378070.jpg?sn=13956555936861,2014/3/24
聯合,2014/3/24 10:18,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8568653.shtml,服貿案朝野互否決 王金平成關鍵,"【台灣醒報╱記者方家敏╱台北報導】\n2014.03.24 06:09 pm\n在野黨例五24日火速通過張慶忠宣讀無效等三提案，但恐演變為朝野鬥法。立法院內政委員會召開服貿協議審查會議，會上民進黨立委吳秉叡提出張慶忠宣讀無效案、監督條例法制化案、以及退回服貿案，獲得在場立委一致通過，送入議事處。\n對此，國民黨黨鞭林鴻池則說，目前服貿案已不在委員會，此會議既不合法又無效。但若下周一此三案又遭國民黨否決，恐會淪為朝野大鬥法，立法院長王金平召開朝野協商的結果是關鍵。\n自反服貿抗議行動之後，國會首次恢復運作，24日輪由陳其邁擔任內政委員會召委，召開服貿協議審查案。由於委員會須有38名立委出席才能成會，民進黨團早就宣布甲級動員，綠委個個身穿綠色背心坐在議場內，台聯立委也到場。儘管國民黨立委會前揚言要杯葛，但屆時卻完全沒有國民黨立委現身，民進黨和台聯立委人數加起來已超過38人，主席民進黨立委陳其邁遂宣布正式開會。\n立委吳秉叡在程序發言時指出，張慶忠逕自宣布議事決定已違反規定，應立即撤回。民進黨以現場喊聲的方式一致同意吳秉叡的提案，決定依照學生要求，先制定《兩岸協議監督條例》，並退回服貿協議，等監督條例法制化後再進行服貿協議審查。經主席陳其邁宣讀過後，在場立委都沒有異議，因此將此次議事錄將送入議事處。\n會後民進黨數十位立委一同召開記者會，由民進黨總召柯建銘代表，宣布退回服貿、重啟談判，制定監督條例專法等訴求，還要求馬英九、江宜樺向全國人民道歉。雖然本周民進黨通過提案決議，但若是下周輪到國民黨擔任主席時，又否決本周民進黨的決議，將演變為朝野間的大鬥法。除非立法院長王金平出面召開朝野協商，否則此事將一拖再拖。\n針對內政委員會輪值召委陳其邁24日排定內政聯席會審查服貿協議，林鴻池說，陳其邁不能排這個案，因為服貿協議已經被送出委員會到院會，目前委員會沒有這個案子，陳其邁的排案審查沒有正當性，因此國民黨立委不會出席審查，就讓民進黨唱獨角戲。他強調，服貿協議將在院會實質審查，逐條表決，此為國民黨的最後底線。\n<a href=""http://anntw.com/"">【更多精采內容，詳見http://g.udnnews.com/video2/images/awakening.gif\n】</a>",2014/3/24
聯合,2014/3/24 10:18,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8568652.shtml,北檢聲押魏揚 台北地院晚上開羈押庭,【聯合報╱記者藍凱誠╱即時報導】\n2014.03.24 06:06 pm\n學生反服貿行動昨天變調攻占行政院，警方今天凌晨強力驅離時逮捕帶頭的魏揚，指控他涉嫌煽惑犯罪、聚眾致強迫脅迫等6項罪嫌，經台北地檢署以有串證之虞聲押，台北地方法院收到北檢的卷證資料後，決定晚上8點30分召開羈押庭。\n\n【中央社／台北24日電】\n自稱是反服貿占領行政院活動總指揮的清大學生魏揚，遭台北地檢署聲押，台北地方法院訂晚間8時30分開庭。\n部分反服貿民眾與學生昨晚占據行政院，黑色島國青年陣線成員、清大學生魏揚在臉書自稱行動是他指揮。台北地檢署表示，檢察官複訊後認為魏揚涉犯聚眾妨害公務、妨害公務執行及職務強制、煽惑、毀損、侵入住宅等罪，且有串證之虞，下午向台北地方法院聲請羈押。\n台北地院訂晚上8時30分開羈押庭，由法官朱家毅審理，律師顧立雄、尤伯祥等人將為魏揚辯護。,2014/3/24
聯合,2014/3/24 10:08,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8568649.shtml,聲援魏揚 司改會：起訴濫權警察,【聯合報╱記者鄧桂芬╱即時報導】\n2014.03.24 06:00 pm\n自稱是反服貿占領行政院活動主導者的清大學生魏揚，遭檢方認定有串證之虞聲押。財團法人民間司法改革基金會串連法律學者及律師團，到台北地檢署外聲援魏揚，怒指政府強力鎮壓學生，已讓人民不信任警察，要求檢方以法治國代言人使命，約束並起訴濫權執法的警察，勿與警察沆瀣一氣。\n司改會表示，檢方須認真看待刑事訴訟法第二條所賦予的「客觀性義務」，在台灣民主法治存亡的關鍵時刻，應憑良心選擇立場，勿當政府的無情打手，並確實注意對於有利學生部分來究責。\n參與聲援魏揚的學者有中研院社會所研究員瞿海源、中研院社會所副研究員吳介民、中研院法律所副研究員黃國昌、台大國發所教授劉靜怡、台大法律系助理教授謝煜偉，以及政大法律系助理教授周伯峰。,2014/3/24
聯合,2014/3/24 10:08,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS6/8568650.shtml,經部次長杜紫上電視辯論服貿,【經濟日報╱記者江睿智╱即時報導】\n2014.03.24 06:00 pm\n台台大經濟系主任鄭秀玲向經濟部下戰帖。經濟部次長杜紫軍決定今晚將上三立電視台節目「54新觀點」，進行服貿辯論；但日前向經濟部下戰帖的台大經濟系主任鄭秀玲以該時段有事為由缺席。\n因學生爆發反服貿抗議，服貿協議被受關注。三立電視台節目「54新觀點」原擬邀請前國策顧問郝明義、台大經濟系主任鄭秀玲，與杜紫軍等支持服貿官方與學者進行服貿大辯論，但郝明義出國，鄭秀玲則以有事為由缺席，節目單位另尋反對服貿方的學者專家上節目辯論。,2014/3/24
聯合,2014/3/24 9:58,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS6/8568635.shtml,俄國企入股智機Yotaphone 掌25%股權,【經濟日報╱記者余曉惠╱即時報導】\n2014.03.24 05:51 pm\n俄羅斯國營的國防企業Rostec，已經取得生產Yotaphone的Yota Devices公司25%股權。\n去年12月初推出的Yotaphone有雙面螢幕，一面是液晶螢幕，另一面是台灣元太科技公司生產的電子紙。這支手機象徵俄羅斯首度打入高度競爭的智慧手機市場。\nYota是在2011年，從Rostec持有部份股權的某家行動科技公司分拆出來的公司，Rostec當時獲得選擇權。Rostec在執行選擇權之後，去年12月底入股Yota Devices，交易過程沒有任何資金轉移。\nYota發言人說，國營企業入股不會影響經營，即使歐美已經制裁俄羅斯官員與俄國總統普亭身邊的人。\nYotaphone原型測試機2010年曾由Rostec執行長切梅佐夫（Sergei Chemezov）在時任總統的梅德維夫（梅德維夫是iPhone愛好者）展示過，當時切梅佐夫誇口這支手機有潛力為俄羅斯企業帶來突破性的創新。\n經過2011年的整頓之後，俄羅斯政府仍支持Yota，儘管不再參與計畫。\n這支手機目前在俄羅斯、德國、法國、奧地利和西班牙販售，本周將在英國開賣，4月打算在中東部份國家推出。此外，第二代手機預計將在今年底上市。,2014/3/24
聯合,2014/3/24 9:58,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS8/8568641.shtml,]挺學運起衝突  雞排妹自爆遭施暴,【聯合報╱記者闕志儒╱即時報導】\n2014.03.24 05:54 pm\n雞排妹與音樂製作人溫晉禾熱戀兩個多月，日前媒體曾曝因她常穿著性感，讓男友大吃乾醋，甚至為此吵架。近日，雞排妹隨著學運到場應援，疑遭男友反對，今在臉書表示，「昨天雖然沒有被警察打 ，但因為有一個人說：『在立院集結的人都是低能。』而起爭執，然後被打了，今天去驗傷了。」雞排妹自曝遭男友暴行，並酸溜溜地說：「感謝他只有掐脖子跟拖行摔我，沒傷到我的臉；好希望是場惡夢。」\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568641-3378055.jpg?sn=13956546828011\n雞排妹自曝遭男友施暴。圖／摘自雞排妹臉書\n \nhttp://uc.udn.com.tw/NEWS/MEDIA/8568641-3378055.jpg?sn=13956546828011,2014/3/24
聯合,2014/3/24 9:58,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS8/8568641.shtml,挺學運起衝突  雞排妹自爆遭男友施暴,【聯合報╱記者闕志儒╱即時報導】\n2014.03.24 06:57 pm\n雞排妹與音樂製作人溫晉禾熱戀兩個多月，日前媒體曾曝因她常穿著性感，讓男友大吃乾醋，甚至為此吵架。近日，雞排妹隨著學運到場應援，疑遭男友反對，今在臉書表示，「昨天雖然沒有被警察打 ，但因為有一個人說：『在立院集結的人都是低能。』而起爭執，然後被打了，今天去驗傷了。」雞排妹自曝遭男友暴行，並酸溜溜地說：「感謝他只有掐脖子跟拖行摔我，沒傷到我的臉；好希望是場惡夢。」\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568641-3378055.jpg?sn=13956586382341\n雞排妹自曝遭男友施暴。圖／摘自雞排妹臉書\n \nhttp://uc.udn.com.tw/NEWS/MEDIA/8568641-3378055.jpg?sn=13956586382341,2014/3/24
聯合,2014/3/24 9:58,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS9/8568623.shtml,台灣SING鄉團 將巡演北美13城,【中央社╱嘉義縣24日電】\n2014.03.24 05:51 pm\n由地方樂團、歌劇團組成的「台灣SING鄉團」，5月將赴北美13個城市巡迴參演，4月將在嘉義縣舉行售票音樂會。\n嘉義縣政府、縣議會今天在新港奉天宮前召開記者會，表示4月11、12日兩天「台灣SING鄉團」將在嘉義表演藝術中心舉辦3場售票音樂會，請鄉親提前驗收北美巡迴演出節目。\n縣府指出，在海外台灣人的爭取下，美國國會制定每年5月為「北美地區台灣傳統週」，由台灣民間組團赴美國交流展演，傳遞台灣美好的文化經驗。\n由歌手嚴詠能領軍的「打狗亂歌團」及嘉義縣扶植的優良團隊「正明龍歌劇團」，這次將結合創意、歌仔戲、原住民歌謠及廟會野台、陣頭元素，展現台灣美好的生命圖騰。\n縣府指出，長期在台灣廟口巡迴開唱的農民歌手嚴詠能，首次入圍金曲獎最佳台語專輯獎後，就前往奉天宮許願開唱，也寫下還願歌曲「新港媽祖笑咪咪」、「虎爺公ㄟ囝仔」等歌曲。\n嚴詠能表示，這次長達1個月的北美巡迴，選擇從新港奉天宮出發，就是希望帶著新港媽祖的祝福與加持，讓台灣廟口的宗教信仰與文化之美，走向世界舞台。,2014/3/24
聯合,2014/3/24 9:58,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS9/8568609.shtml,肉品庫存或囤積 屏縣府難判讀,【中央社╱屏東縣24日電】\n2014.03.24 05:51 pm\n農委會調查屏東復進冷凍廠，認為有疑似囤積肉品，要縣府查明後裁處，縣府表示，調查後難以判斷是安全庫存或囤積。\n屏東縣政府農業處表示，農委會3月14日的公文給農業處，指復進冷凍廠有疑似囤積肉品，要農業處查明後裁處。\n農業處前往調查後，發現冷凍廠內的肉品數量，很難判讀是安全庫存或是囤積。\n農業處副處長姚志旺表示，正準備行文農委會，請農委會解釋「疑似囤積」與安全庫存到底要如何判別。,2014/3/24
聯合,2014/3/24 9:48,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS4/8568617.shtml,鄭力接任恩智浦中國區總裁,"【經濟日報╱記者謝易軒╱即時報導】\n2014.03.24 05:51 pm\n恩智浦半導體今天宣佈任命鄭力擔任大中華區全球市場與銷售資深副總裁暨中國區總裁，辦公地點位於上海，將接替即將退休的資深副總裁葉昱良（Mike Yeh），葉先生服務半導體產業逾30年。\n恩智浦表示，出任此職務前，鄭力為中芯國際（SMIC Corp）的全球行銷資深副總裁，負責產品藍圖、技術完整性管理、技術推廣以及與核心客戶一同開發專案。鄭力曾擔任多家企業資深管理職務，包括瑞薩電子（Renesas）中國和香港區總裁暨執行長，以及NEC電子（NEC Electronics）中國和香港區總裁暨執行長。\n恩智浦期望持續鞏固在中國的產業領先地位，目前在中國擁有8,000名員工。而恩智浦設計和開發的解決方案致力實現「智慧生活，安全連結」的願景，這也與中國政府最新制定的五年發展規劃方向一致。",2014/3/24
聯合,2014/3/24 9:48,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8568627.shtml,赴政院遭批收割 謝長廷：無愧於心,【聯合報╱記者鄭宏斌╱即時報導】\n2014.03.24 05:45 pm\n反服貿的民眾昨晚占領行政院，鎮暴警察今天凌晨進行強制驅離，以警棍毆打民眾頭部，造成流血衝突，還以水柱沖擊民眾。昨晚綠營天王蘇貞昌、蔡英文、謝長廷、游錫?到行政院靜坐，聲援學生，最後也遭驅離。\n謝長廷凌晨也遭水柱沖擊，他今天受訪時說，昨晚看到有學生被打，想去關心、勸阻，還因此手有點受傷，還掉了眼鏡。\n對於國民黨質疑他去「收割」，謝長廷說，沒去也會被說不管學生死活，因此他決定與學生站在一起。外界也可以說他作秀，但馬總統也可以選擇去對話、去收割，「但求無愧於己，憑良心就好」。,2014/3/24
聯合,2014/3/24 9:38,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8568605.shtml,朝野服貿協商無共識 明天下午再談,"【聯合報╱記者林河名╱即時報導】\n2014.03.24 05:36 pm\n為化解「反服貿、占立院」爭議，立法院長王金平今天下午三點邀集國民黨、民進黨及台聯黨團代表，前往立法院長重慶南路官邸朝野協商，但經兩個小時協商後，宣告破裂。\n民進黨及台聯黨團協商代表下午五點在王金平官邸前表示，協商未獲共識，「唯一的共識是明天下午三點再來協商」。\n【中央社／台北24日電】\n立法院長王金平今天下午3時在官邸邀集朝野立法院黨團幹部協商，希望化解海峽兩岸服務貿易協議僵局，仍無共識，協商破局。\n民主進步黨團總召集人柯建銘會後轉述，中國國民黨團仍堅持既定立場，若不退讓，大家沒有談的空間。\n\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568605-3378048.jpg?sn=13956537947362\n立法院長王金平與立法院副院長洪秀柱邀親民黨立委李桐豪（見圖）、國民黨中央政策會執行長林鴻池、立院黨團書記長王廷升、黨團副書記長費鴻泰與民進黨團總召柯建銘、立委吳秉叡到院長官邸召開朝野協商會議。\n聯合報系攝影中心／記者楊萬雲／攝影\n\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568605-3378044.jpg?sn=13956537947362\n黨團副書記長費鴻泰

\n

\n\n聯合報系攝影中心／記者楊萬雲／攝影\n\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568605-3378047.jpg?sn=13956537947362\n立法院副院長洪秀柱

\n

\n\n聯合報系攝影中心／記者楊萬雲／攝影\n\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568605-3378045.jpg?sn=13956537947362\n立院黨團書記長王廷升\n聯合報系攝影中心／記者楊萬雲／攝影\n\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568605-3378049.jpg?sn=13956537947362\n國民黨中央政策會執行長林鴻池\n聯合報系攝影中心／記者楊萬雲／攝影\n\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568605-3378046.jpg?sn=13956537947362\n民進黨團總召柯建銘、立委吳秉叡

\n

\n\n聯合報系攝影中心／記者楊萬雲／攝影\n\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568605-3378048.jpg?sn=13956537947362\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568605-3378044.jpg?sn=13956537947362\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568605-3378049.jpg?sn=13956537947362\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568605-3378047.jpg?sn=13956537947362\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568605-3378045.jpg?sn=13956537947362\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568605-3378046.jpg?sn=13956537947362",2014/3/24
聯合,2014/3/24 9:38,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS6/8568607.shtml,繼LINE之後Naver要外銷網路漫畫,"【經濟日報╱記者賴美君╱即時報導】\n2014.03.24 05:30 pm\n南韓最大入口網站營運商Naver準備將熱門的新文化型態「網路漫畫」（webtoon）出口到海外。\n南韓網路漫畫的受歡迎度持續上升，每月已吸引近2,000萬人透過Daum與Nate等網站瀏覽。Naver將於今年開始提供外語版的線上漫畫服務。「webtoon」是網路（web）加上卡通漫畫（cartoon）的合成語。\nNaver公司說：「我們計劃今年推出部分網路漫畫的英語服務，象徵2005年開始推出這項服務以來的10年里程碑。」此舉代表網路漫畫邁向全球化的第一步。\nNaver說，英語版的網路漫畫推出後，我們必須在一開始的前幾年致力於提高全球對網路漫畫與漫畫作者的認識，如此才能擴大讀者群。\nNaver近來在南韓政府主辦的ㄧ場科技座談會表示，網路漫畫將是該公司繼即時通服務Line後，下一代的服務出口模式，網路漫畫將在10年內成為「韓流」的主力內容。\nNaver預期網路漫畫將在2024年前成為「單一素材多元應用」（One Source, Multi Use）的主要來源，意味可從網路漫畫衍生出電視劇、電影或其他多項文創產品。",2014/3/24
聯合,2014/3/24 9:28,http://udn.com/NEWS/NATIONAL/NATS6/8568566.shtml,新新聞／攻占行政院 學生淌血 | 民眾衝進行政院 | 國內要聞 | 聯合新聞網,重新導向至: http://mag.udn.com/mag/newsstand/storypage.jsp?f_ART_ID=505222,2014/3/24
聯合,2014/3/24 9:28,http://udn.com/NEWS/NATIONAL/NAT4/8568571.shtml,新新聞／馬歷史定位 用棍棒對學生施暴恥辱者 | 因應脫序不失控 | 國內要聞 | 聯合新聞網,重新導向至: http://mag.udn.com/mag/newsstand/storypage.jsp?f_MAIN_ID=76&f_SUB_ID=412&f_ART_ID=505239,2014/3/24
聯合,2014/3/24 9:28,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8568579.shtml,立院議場內學生聲援魏揚,【聯合報系攝影中心╱記者屠惠剛╱即時報導】\n2014.03.24 05:18 pm\n反服貿占立法院第七天，行政院被民眾衝撞後，立法院議場內的學生舉行記者會，聲援被聲押的學生魏揚，陳為廷(中)、林飛帆(左一)等學生大家哭成一團。\n\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568579-3378039.jpg?sn=13956526900803\n記者屠惠剛／攝影\n \nhttp://uc.udn.com.tw/NEWS/MEDIA/8568579-3378040.jpg?sn=13956526900803\n記者屠惠剛／攝影\n \nhttp://uc.udn.com.tw/NEWS/MEDIA/8568579-3378039.jpg?sn=13956526900803\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568579-3378040.jpg?sn=13956526900803,2014/3/24
聯合,2014/3/24 9:28,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS2/8568598.shtml,記者遭警毆打影片瘋傳  6年前的影片啦,【聯合報╱記者許晉榮╱即時報導】\n2014.03.24 05:18 pm\n學生反服貿運動昨爆發數百名學生闖入行政院遭警方驅離，事件愈演愈烈，網友也不斷瘋傳警察與民眾的肢體衝突影片，其中又以「民視記者遭鎮暴警察毆打」的影片廣被瘋傳，但民視隨即回應已有人在臉書留言，表示該影片是6年前的影片，上傳影片的人只是希望在現場採訪的記者要小心、平安，並澄清民視沒有記者遭毆打，呼籲大家理性。\n\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568598-3378041.jpg?sn=13956526900803\n網路流傳民視記者遭警毆打影片，已澄清是6年前的影片。圖/摘自臉書\n \nhttp://uc.udn.com.tw/NEWS/MEDIA/8568598-3378041.jpg?sn=13956526900803,2014/3/24
聯合,2014/3/24 9:28,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS2/8568598.shtml,記者遭警毆打影片瘋傳 6年前的影片啦,【聯合報╱記者許晉榮╱即時報導】\n2014.03.24 07:09 pm\n學生反服貿運動昨爆發數百名學生闖入行政院遭警方驅離，事件愈演愈烈，網友也不斷瘋傳警察與民眾的肢體衝突影片，其中又以「民視記者遭鎮暴警察毆打」的影片廣被瘋傳，但民視隨即回應已有人在臉書留言，表示該影片是6年前的影片，上傳影片的人只是希望在現場採訪的記者要小心、平安，並澄清民視沒有記者遭毆打，呼籲大家理性。\n\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568598-3378041.jpg?sn=13956593535511\n網路流傳民視記者遭警毆打影片，已澄清是6年前的影片。圖/摘自臉書\n \nhttp://uc.udn.com.tw/NEWS/MEDIA/8568598-3378041.jpg?sn=13956593535511,2014/3/24
聯合,2014/3/24 9:18,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS9/8568573.shtml,高麗菜價格跌 廖振賢購贈社福,【中央社╱彰化24日電】\n2014.03.24 05:12 pm\n高麗菜價下跌，彰化縣長參選人廖振賢今天購買百箱高麗菜，贈送給喜樂保育院等社福團體，幫助農民及弱勢團體。\n廖振賢說，高麗菜產地價格崩跌，1公斤批發價只有約新台幣4元，這樣的價格對農民來說是傷害，但政府卻沒有具體幫助農民的行動，他希望盡自己的力量，藉由買高麗菜的方式來幫助農民。\n廖振賢表示，所購買的百箱高麗菜將贈送給二林喜樂保育院、私立聖家啟智中心等社福團體。\n廖振賢說，高麗菜的價格雖然很便宜，不過卻是品質最好的時候，物價高漲，他呼籲民眾多吃蔬菜，利用機會購買品質好、價格又低廉的高麗菜，同時幫助辛苦的農民。,2014/3/24
聯合,2014/3/24 9:09,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8568572.shtml,魏揚遭聲押 老師心疼驚訝,"【中央社╱台北24日電】\n2014.03.24 05:09 pm\n自稱是反服貿占領行政院活動主導者魏揚，遭北檢認定有串證之虞聲押。他的老師陳明祺感到心疼驚訝，認為檢方處置過當。\n清華大學社會學研究所副教授陳明祺得知消息後趕到北檢聲援。他表示，魏揚平時是位熱心的學生，展現對社會的關懷，魏揚昨天臨時接獲消息，趕到行政院接下主持棒，不是主謀者。他為魏揚對自己行為負責任感到驕傲，希望能早日釋放，讓他回學校。\n黑色島國青年陣線成員、清大學生魏揚，自稱是占領行政院行動的總指揮。台北地檢署表示，檢察官複訊後認定他涉犯聚眾妨害公務、妨害公務執行及職務強制、煽惑、毀損、侵入住宅等罪，且有串證之虞，下午向台北地方法院聲請羈押。\n反服貿民眾昨天闖入行政院廣場，打破建築物玻璃爬窗進入行政院，占據辦公室及機房，並有公物遭破壞。\n警方今天清晨展開驅離，逮捕61名現行犯，其中35人移送偵辦。檢方複訊後聲押魏揚，其他13人分別以新台幣2萬元到3萬元不等交保、18人限制住居、另3人請回。\n※延伸閱讀》\n<a href=""http://udn.com/NEWS/NATIONAL/NATS6/8566462.shtml"">•圖輯／反服貿學生 轉占行政院</a>\n<a href=""http://udn.com/NEWS/NATIONAL/NATS6/8558144.shtml"">•圖輯／占領立院 反服貿抗爭百態</a>\n<a href=""http://udn.com/NEWS/NATIONAL/NATS6/8567466.shtml"">•行政院現場時間軸 警民衝突全紀錄</a>\n<a href=""http://udn.com/NEWS/NATIONAL/NATS6/8563336.shtml"">•不依賴懶人包 網友開講服貿議題 正反方攻防</a>",2014/3/24
聯合,2014/3/24 9:09,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8568562.shtml,反服貿 陸媒：學生想守現狀,【中央社╱台北24日電】\n2014.03.24 05:03 pm\n大陸環球時報今天刊登評論說，反服貿的學生表現出想守住現狀，但缺乏「投身區域經濟整合並一顯身手的雄心和勇氣」。\n中共黨報環球時報刊登「台灣學生懼開放變化，激進還是保守」一文。文章評論，多數大陸輿論並不關心服貿協議的最終命運，感興趣的是台灣政治機制是否出了大問題，「為什麼因為一個經濟協議，搞得跟要『顏色革命』一樣」。\n這篇文章還拿南韓和台灣相比，認為南韓雖然對大陸有民族主義、民粹主義，但對大陸的經濟政策幾乎不受政治因素影響；台灣長期在兩岸關係問題上卻是患得患失。\n文章指控，一些台灣人怕和大陸靠近，最終成為台灣的陷阱，這種政治上的狹隘成為台灣經濟發展難以踰越的屏障。反服貿的學生表現怕吃虧、怕變化，而更願意守住現狀的心理，「他們缺少投身區域經濟整合並一顯身手的雄心和勇氣」。\n文章最後說，「攻占兩院究竟如何收場，台灣社會面臨一次大考。」,2014/3/24
聯合,2014/3/24 9:09,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8568559.shtml,劉承武：到自由廣場抗議 才符比例原則,【聯合報╱記者王宏舜╱即時報導】\n2014.03.24 05:03 pm\n參與反服貿活動的學生23日晚間攻陷行政院，台北地檢署檢察官劉承武和警察警聲會、台灣被害人人權服務協會等團體今天下午呼籲抗議學生應從立法院撤出，改到自由廣場陳情，抗議演變至今其實已超過比例原則。警聲會會長陳明怡表示，行政院是管制區，學生攻占已犯下錯誤，執勤的員警也有32人濺血，但警察受傷卻未被關注，對警察、警眷並不公平。\n劉承武指出，今天馬英九並非如袁世凱稱帝，反服貿訴求已獲民意關心與國際輿論報導，持續占領立法院已失去手段必要性。,2014/3/24
聯合,2014/3/24 9:09,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8568550.shtml,政院流血衝突 九把刀、陳芳明臉書熄燈,"【聯合報╱記者周美惠╱即時報導】\n2014.03.24 05:03 pm\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568550-3378031.jpg?sn=13956517991076\n圖擷自九把刀粉絲團\n警方強制驅離行政院外抗議學生導致流血衝突。作家九把刀、陳芳明傅月庵、藝術家陳擎耀紛紛將臉書「熄燈」致哀。\n九把刀在臉書po文指出，他不贊同學生進攻行政院的決定，「被說天真我也認了。」但警察把和平靜坐的民眾拖起來打！「把人拖進暗巷打！把人往死裡打！揮舞警棍朝毫無敵意的民眾身上打！那麼，我的立場就只剩下一個，那就是全面阻止國家暴力！」他的貼文引發正反兩派激辯；有人贊同，也有人質疑學生攻占行政院同樣是暴力行為、警察是依法執勤。九把刀又再度貼文強調：」昨晚並非台灣民主的恥辱，而是這個傲慢政府必須感到羞恥。」\n陳芳明也貼文指出：「台灣民主一片黑暗。中國還沒打我們，馬政府竟然先打學生。我不再原諒他們，馬政府已經淪為北京的劊子手！」\n\n※延伸閱讀》\n<a href=""http://udn.com/NEWS/NATIONAL/NATS6/8566462.shtml"">•圖輯／反服貿學生 轉占行政院</a>\n<a href=""http://udn.com/NEWS/NATIONAL/NATS6/8558144.shtml"">•圖輯／占領立院 反服貿抗爭百態</a>\n<a href=""http://udn.com/NEWS/NATIONAL/NATS6/8567466.shtml"">•行政院現場時間軸 警民衝突全紀錄</a>\n<a href=""http://udn.com/NEWS/NATIONAL/NATS6/8563336.shtml"">•不依賴懶人包 網友開講服貿議題</a>\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568550-3378031.jpg?sn=13956517991076",2014/3/24
